algorithm,reward,iteration,value,time
algorithm_13k,45,27,-11.114513,5.512736
algorithm_13k,45,28,-10.974378,5.853681
algorithm_13k,45,29,-10.788399,6.180103
algorithm_13k,45,30,-10.032100,6.495785
algorithm_13k,45,31,-7.572339,6.824646
algorithm_lsp,45,1,0.000000,0.000000
algorithm_lsp,45,2,-12.283664,0.685129
algorithm_lsp,45,3,-12.397382,1.089126
algorithm_lsp,45,4,-12.523833,1.485397
algorithm_lsp,45,5,-13.860881,1.877219
algorithm_lsp,45,6,-13.737687,2.269217
algorithm_lsp,45,7,-13.673912,2.658790
algorithm_lsp,45,8,-11.849416,3.052312
algorithm_lsp,45,9,-11.776691,3.444473
algorithm_lsp,45,10,-11.861653,3.841081
algorithm_lsp,45,11,-10.832469,4.238201
algorithm_lsp,45,12,-10.863811,4.632815
algorithm_lsp,45,13,-10.914005,5.023312
algorithm_lsp,45,14,-13.035848,5.417729
algorithm_lsp,45,15,-12.949276,5.814194
algorithm_lsp,45,16,-13.060223,6.201271
algorithm_lsp,45,17,-13.366145,6.593993
algorithm_lsp,45,18,-13.397381,6.988115
algorithm_lsp,45,19,-13.299494,7.387504
algorithm_lsp,45,20,-12.428604,7.780328
algorithm_lsp,45,21,-12.321715,8.178931
algorithm_lsp,45,22,-12.310973,8.571299
algorithm_lsp,45,23,-13.040039,8.969170
algorithm_lsp,45,24,-13.153824,9.361841
algorithm_lsp,45,25,-12.801817,9.759919
algorithm_lsp,45,26,-14.340128,10.160727
algorithm_lsp,45,27,-14.213564,10.555564
algorithm_lsp,45,28,-14.269901,10.952650
algorithm_lsp,45,29,-12.841280,11.344306
algorithm_lsp,45,30,-12.648331,11.737594
algorithm_lsp,45,31,-12.759304,12.129705
algorithm_ksp,45,1,0.000000,0.000000
algorithm_ksp,45,2,-12.548205,8.102082
algorithm_ksp,45,3,-15.051398,16.172846
algorithm_ksp,45,4,-12.889911,24.220184
algorithm_ksp,45,5,-12.778581,32.245377
algorithm_ksp,45,6,-12.710569,40.260678
algorithm_ksp,45,7,-12.727539,48.269946
algorithm_ksp,45,8,-12.705755,56.297911
algorithm_ksp,45,9,-12.878399,64.320814
algorithm_ksp,45,10,-12.954963,72.294121
algorithm_ksp,45,11,-12.868342,80.283996
algorithm_ksp,45,12,-12.784941,88.261277
algorithm_ksp,45,13,-12.748403,96.523804
algorithm_ksp,45,14,-12.826242,104.604215
algorithm_ksp,45,15,-12.798044,112.472303
algorithm_ksp,45,16,-12.737447,120.269180
algorithm_ksp,45,17,-12.971941,128.072412
algorithm_ksp,45,18,-12.824573,135.862402
algorithm_ksp,45,19,-12.730206,143.686360
algorithm_ksp,45,20,-12.908397,151.487966
algorithm_ksp,45,21,-12.677808,159.293119
algorithm_ksp,45,22,-12.828712,167.084208
algorithm_ksp,45,23,-12.887446,174.874478
algorithm_ksp,45,24,-12.730621,182.669702
algorithm_ksp,45,25,-12.795011,190.458121
algorithm_ksp,45,26,-12.860270,198.253566
algorithm_ksp,45,27,-12.621570,206.037802
algorithm_ksp,45,28,-12.786284,213.830567
algorithm_ksp,45,29,-12.659112,221.651852
algorithm_ksp,45,30,-12.893066,229.471046
algorithm_ksp,45,31,-12.808289,237.258935
algorithm_13k,46,1,0.000000,0.000000
algorithm_13k,46,2,-7.834120,0.162697
algorithm_13k,46,3,-11.712498,0.336088
algorithm_13k,46,4,-10.963752,0.496144
algorithm_13k,46,5,-10.023631,0.655304
algorithm_13k,46,6,-10.079993,0.822329
algorithm_13k,46,7,-10.282301,0.984561
algorithm_13k,46,8,-8.886587,1.182294
algorithm_13k,46,9,-9.761161,1.355130
algorithm_13k,46,10,-9.041168,1.537383
algorithm_13k,46,11,-9.725439,1.715320
algorithm_13k,46,12,-10.746733,1.901231
algorithm_13k,46,13,-10.307043,2.090031
algorithm_13k,46,14,-9.108578,2.296623
algorithm_13k,46,15,-8.855745,2.512277
algorithm_13k,46,16,-7.877857,2.726828
algorithm_13k,46,17,-7.945879,3.007286
algorithm_13k,46,18,-8.730600,3.320267
algorithm_13k,46,19,-7.104764,3.550010
algorithm_13k,46,20,-8.832545,3.778815
algorithm_13k,46,21,-8.258997,4.001392
algorithm_13k,46,22,-8.910302,4.234116
algorithm_13k,46,23,-8.460280,4.469745
algorithm_13k,46,24,-7.537903,4.722358
algorithm_13k,46,25,-8.285424,4.969809
algorithm_13k,46,26,-8.665316,5.235670
algorithm_13k,46,27,-7.583464,5.496895
algorithm_13k,46,28,-7.665001,5.811410
algorithm_13k,46,29,-6.543025,6.128201
algorithm_13k,46,30,-7.332185,6.442149
algorithm_13k,46,31,-7.305386,6.767910
algorithm_lsp,46,1,0.000000,0.000000
algorithm_lsp,46,2,-12.145733,0.575993
algorithm_lsp,46,3,-12.257371,0.969578
algorithm_lsp,46,4,-12.215967,1.368416
algorithm_lsp,46,5,-9.191302,1.865780
algorithm_lsp,46,6,-9.197571,2.279251
algorithm_lsp,46,7,-9.151813,2.673240
algorithm_lsp,46,8,-8.021104,3.068156
algorithm_lsp,46,9,-7.746237,3.461646
algorithm_lsp,46,10,-7.653292,3.853477
algorithm_lsp,46,11,-12.011688,4.245990
algorithm_lsp,46,12,-11.972718,4.639360
algorithm_lsp,46,13,-11.846958,5.039258
algorithm_lsp,46,14,-9.031132,5.427629
algorithm_lsp,46,15,-8.957727,5.820489
algorithm_lsp,46,16,-8.673516,6.218364
algorithm_lsp,46,17,-9.278430,6.620779
algorithm_lsp,46,18,-9.373619,7.018297
algorithm_lsp,46,19,-9.324519,7.408864
algorithm_lsp,46,20,-7.626008,7.807110
algorithm_lsp,46,21,-7.495331,8.205878
algorithm_lsp,46,22,-7.586294,8.597241
algorithm_lsp,46,23,-10.387058,8.994789
algorithm_lsp,46,24,-10.442695,9.390592
algorithm_lsp,46,25,-10.383471,9.789447
algorithm_lsp,46,26,-9.061305,10.182359
algorithm_lsp,46,27,-9.022698,10.575728
algorithm_lsp,46,28,-8.869508,10.972656
algorithm_lsp,46,29,-8.416030,11.371360
algorithm_lsp,46,30,-8.422523,11.765077
algorithm_lsp,46,31,-8.546014,12.156901
algorithm_ksp,46,1,0.000000,0.000000
algorithm_ksp,46,2,-11.476750,9.525079
algorithm_ksp,46,3,-13.041972,18.897858
algorithm_ksp,46,4,-12.172836,28.143238
algorithm_ksp,46,5,-12.214622,37.494802
algorithm_ksp,46,6,-12.107247,46.870469
algorithm_ksp,46,7,-12.183846,56.240539
algorithm_ksp,46,8,-12.192112,65.604220
algorithm_ksp,46,9,-12.393857,74.996129
algorithm_ksp,46,10,-12.149333,84.323253
algorithm_ksp,46,11,-12.234685,93.680190
algorithm_ksp,46,12,-12.381458,103.083227
algorithm_ksp,46,13,-12.542803,112.458680
algorithm_ksp,46,14,-12.353824,121.823975
algorithm_ksp,46,15,-12.512830,131.207754
algorithm_ksp,46,16,-12.319870,140.601590
algorithm_ksp,46,17,-12.472336,150.012914
algorithm_ksp,46,18,-12.254474,159.372524
algorithm_ksp,46,19,-11.992265,168.794103
algorithm_ksp,46,20,-12.321316,178.169120
algorithm_ksp,46,21,-12.256650,187.515867
algorithm_ksp,46,22,-12.299404,196.900193
algorithm_ksp,46,23,-12.464338,206.319791
algorithm_ksp,46,24,-12.212783,215.726917
algorithm_ksp,46,25,-12.250183,225.141641
algorithm_ksp,46,26,-12.521632,234.546525
algorithm_ksp,46,27,-12.166222,243.955308
algorithm_ksp,46,28,-12.303821,253.373044
algorithm_ksp,46,29,-12.353360,262.776175
algorithm_ksp,46,30,-12.200741,272.196945
algorithm_ksp,46,31,-12.138344,281.587603
algorithm_13k,47,1,0.000000,0.000000
algorithm_13k,47,2,25.195472,0.162568
algorithm_13k,47,3,25.160749,0.313015
algorithm_13k,47,4,25.151042,0.449724
algorithm_13k,47,5,25.195472,0.594258
algorithm_13k,47,6,25.142691,0.746666
algorithm_13k,47,7,25.128175,0.897956
algorithm_13k,47,8,25.077897,1.056534
algorithm_13k,47,9,25.159606,1.218959
algorithm_13k,47,10,25.103406,1.382604
algorithm_13k,47,11,25.131033,1.537179
algorithm_13k,47,12,25.171284,1.691877
algorithm_13k,47,13,25.123060,1.902096
algorithm_13k,47,14,25.164374,2.101226
algorithm_13k,47,15,25.150145,2.302949
algorithm_13k,47,16,25.132316,2.520289
algorithm_13k,47,17,25.125800,2.685863
algorithm_13k,47,18,25.075191,2.858090
algorithm_13k,47,19,25.134209,3.029373
algorithm_13k,47,20,25.160087,3.188042
algorithm_13k,47,21,25.163494,3.364073
algorithm_13k,47,22,25.144798,3.552388
algorithm_13k,47,23,25.102778,3.716743
algorithm_13k,47,24,25.138274,3.904571
algorithm_13k,47,25,25.171353,4.083963
algorithm_13k,47,26,25.166206,4.270913
algorithm_13k,47,27,25.179141,4.446186
algorithm_13k,47,28,25.178294,4.646108
algorithm_13k,47,29,25.195472,4.830017
algorithm_13k,47,30,25.114280,5.014286
algorithm_13k,47,31,25.157304,5.188046
algorithm_lsp,47,1,0.000000,0.000000
algorithm_lsp,47,2,24.344052,0.600026
algorithm_lsp,47,3,24.655187,1.077366
algorithm_lsp,47,4,24.475016,1.479073
algorithm_lsp,47,5,23.375908,1.882132
algorithm_lsp,47,6,23.508475,2.287082
algorithm_lsp,47,7,23.279583,2.685534
algorithm_lsp,47,8,22.299269,3.084344
algorithm_lsp,47,9,22.451535,3.486022
algorithm_lsp,47,10,22.363333,3.882263
algorithm_lsp,47,11,23.069953,4.278755
algorithm_lsp,47,12,23.201461,4.668698
algorithm_lsp,47,13,22.734111,5.058173
algorithm_lsp,47,14,23.955097,5.446478
algorithm_lsp,47,15,23.860324,5.842273
algorithm_lsp,47,16,23.725701,6.233413
algorithm_lsp,47,17,24.138657,6.622045
algorithm_lsp,47,18,24.341963,7.020377
algorithm_lsp,47,19,24.125156,7.420817
algorithm_lsp,47,20,22.891535,7.819230
algorithm_lsp,47,21,22.929976,8.216780
algorithm_lsp,47,22,22.971418,8.605514
algorithm_lsp,47,23,24.669395,9.008817
algorithm_lsp,47,24,24.525710,9.404547
algorithm_lsp,47,25,24.405604,9.804737
algorithm_lsp,47,26,23.459264,10.208638
algorithm_lsp,47,27,23.588079,10.603603
algorithm_lsp,47,28,23.312966,11.004397
algorithm_lsp,47,29,24.390564,11.402817
algorithm_lsp,47,30,24.548229,11.797601
algorithm_lsp,47,31,24.507582,12.190590
algorithm_ksp,47,1,0.000000,0.000000
algorithm_ksp,47,2,25.142968,8.747609
algorithm_ksp,47,3,25.090475,17.524997
algorithm_ksp,47,4,25.015098,26.148118
algorithm_ksp,47,5,24.956362,34.525610
algorithm_ksp,47,6,25.067290,42.839393
algorithm_ksp,47,7,25.085919,51.181916
algorithm_ksp,47,8,25.086400,59.502322
algorithm_ksp,47,9,24.996567,67.819050
algorithm_ksp,47,10,25.077694,76.137808
algorithm_ksp,47,11,25.034309,84.432811
algorithm_ksp,47,12,25.138482,92.763990
algorithm_ksp,47,13,25.109492,101.116837
algorithm_ksp,47,14,25.059901,109.473612
algorithm_ksp,47,15,25.099219,117.806144
algorithm_ksp,47,16,25.088022,126.140909
algorithm_ksp,47,17,25.097187,134.469895
algorithm_ksp,47,18,25.052489,142.784187
algorithm_ksp,47,19,25.022987,151.138525
algorithm_ksp,47,20,25.140275,159.461270
algorithm_ksp,47,21,25.122684,167.749336
algorithm_ksp,47,22,24.975786,176.066935
algorithm_ksp,47,23,25.097451,184.383941
algorithm_ksp,47,24,25.103261,192.680467
algorithm_ksp,47,25,25.158485,201.003209
algorithm_ksp,47,26,25.126075,209.348688
algorithm_ksp,47,27,25.107282,217.671209
algorithm_ksp,47,28,25.054504,226.009014
algorithm_ksp,47,29,25.025759,234.331086
algorithm_ksp,47,30,25.093493,242.659719
algorithm_ksp,47,31,24.967293,250.963562
algorithm_13k,48,1,0.000000,0.000000
algorithm_13k,48,2,8.132560,0.165871
algorithm_13k,48,3,8.134716,0.310116
algorithm_13k,48,4,8.122037,0.446937
algorithm_13k,48,5,8.127036,0.576335
algorithm_13k,48,6,8.132560,0.722201
algorithm_13k,48,7,8.121223,0.870176
algorithm_13k,48,8,8.132560,1.015459
algorithm_13k,48,9,8.127464,1.168949
algorithm_13k,48,10,8.115898,1.316272
algorithm_13k,48,11,8.128232,1.480699
algorithm_13k,48,12,8.131207,1.640645
algorithm_13k,48,13,8.132560,1.798874
algorithm_13k,48,14,8.129852,1.961904
algorithm_13k,48,15,8.132560,2.169216
algorithm_13k,48,16,8.117613,2.370517
algorithm_13k,48,17,8.124854,2.560641
algorithm_13k,48,18,8.121901,2.745113
algorithm_13k,48,19,8.129207,2.905373
algorithm_13k,48,20,8.124513,3.075708
algorithm_13k,48,21,8.120392,3.242195
algorithm_13k,48,22,8.129207,3.402766
algorithm_13k,48,23,8.098680,3.575592
algorithm_13k,48,24,8.087654,3.742601
algorithm_13k,48,25,8.124160,3.909558
algorithm_13k,48,26,8.116037,4.070045
algorithm_13k,48,27,8.105585,4.244021
algorithm_13k,48,28,8.117381,4.417849
algorithm_13k,48,29,8.108619,4.597190
algorithm_13k,48,30,8.116379,4.767784
algorithm_13k,48,31,8.121073,4.930976
algorithm_lsp,48,1,0.000000,0.000000
algorithm_lsp,48,2,6.968009,0.581127
algorithm_lsp,48,3,7.048166,0.981782
algorithm_lsp,48,4,7.052473,1.378904
algorithm_lsp,48,5,6.743186,1.800811
algorithm_lsp,48,6,6.664075,2.198499
algorithm_lsp,48,7,6.725371,2.588780
algorithm_lsp,48,8,8.049205,2.978717
algorithm_lsp,48,9,8.009709,3.373180
algorithm_lsp,48,10,8.004746,3.774751
algorithm_lsp,48,11,7.259761,4.164650
algorithm_lsp,48,12,7.263522,4.563986
algorithm_lsp,48,13,7.312607,4.958594
algorithm_lsp,48,14,7.582128,5.360339
algorithm_lsp,48,15,7.572101,5.758163
algorithm_lsp,48,16,7.567770,6.154680
algorithm_lsp,48,17,6.928009,6.549425
algorithm_lsp,48,18,6.928006,6.940978
algorithm_lsp,48,19,6.943072,7.337677
algorithm_lsp,48,20,4.019048,7.726681
algorithm_lsp,48,21,3.944029,8.119164
algorithm_lsp,48,22,4.052193,8.514049
algorithm_lsp,48,23,7.774574,8.910079
algorithm_lsp,48,24,7.744372,9.306740
algorithm_lsp,48,25,7.787524,9.698964
algorithm_lsp,48,26,6.640968,10.094111
algorithm_lsp,48,27,6.716814,10.492111
algorithm_lsp,48,28,6.685561,10.890618
algorithm_lsp,48,29,6.994517,11.290662
algorithm_lsp,48,30,7.035220,11.688665
algorithm_lsp,48,31,7.008520,12.081238
algorithm_ksp,48,1,0.000000,0.000000
algorithm_ksp,48,2,8.099172,8.322702
algorithm_ksp,48,3,8.115594,16.459784
algorithm_ksp,48,4,8.097347,24.459666
algorithm_ksp,48,5,7.082926,32.428895
algorithm_ksp,48,6,8.109069,40.395482
algorithm_ksp,48,7,7.711848,48.357604
algorithm_ksp,48,8,8.132560,56.305830
algorithm_ksp,48,9,5.999165,64.297839
algorithm_ksp,48,10,8.127580,72.261913
algorithm_ksp,48,11,8.115258,80.224417
algorithm_ksp,48,12,7.262925,88.173501
algorithm_ksp,48,13,8.124981,96.182623
algorithm_ksp,48,14,7.755774,104.170767
algorithm_ksp,48,15,8.122085,112.146810
algorithm_ksp,48,16,8.112037,120.094686
algorithm_ksp,48,17,7.157232,128.051790
algorithm_ksp,48,18,8.106591,136.029239
algorithm_ksp,48,19,7.672987,144.013605
algorithm_ksp,48,20,8.111173,152.015985
algorithm_ksp,48,21,8.117885,159.990526
algorithm_ksp,48,22,6.622446,168.006176
algorithm_ksp,48,23,8.116769,175.978004
algorithm_ksp,48,24,8.115174,184.025289
algorithm_ksp,48,25,8.026649,192.187767
algorithm_ksp,48,26,8.132560,200.368609
algorithm_ksp,48,27,8.102625,208.533540
algorithm_ksp,48,28,8.122834,216.692991
algorithm_ksp,48,29,8.112032,224.855233
algorithm_ksp,48,30,8.103443,232.952521
algorithm_ksp,48,31,8.103858,240.926610
algorithm_13k,49,1,0.000000,0.000000
algorithm_13k,49,2,-5.724318,0.160288
algorithm_13k,49,3,-11.684780,0.317301
algorithm_13k,49,4,-10.937806,0.474290
algorithm_13k,49,5,-9.233233,0.626939
algorithm_13k,49,6,-9.322850,0.804612
algorithm_13k,49,7,-8.852966,0.965836
algorithm_13k,49,8,-9.083628,1.132445
algorithm_13k,49,9,-8.745114,1.308121
algorithm_13k,49,10,-7.184516,1.488352
algorithm_13k,49,11,-7.511578,1.666675
algorithm_13k,49,12,-8.128929,1.848202
algorithm_13k,49,13,-6.596831,2.043348
algorithm_13k,49,14,-7.059262,2.315422
algorithm_13k,49,15,-7.040181,2.585521
algorithm_13k,49,16,-6.128283,2.882455
algorithm_13k,49,17,-5.685985,3.091714
algorithm_13k,49,18,-4.251700,3.306615
algorithm_13k,49,19,-2.636843,3.540141
algorithm_13k,49,20,-4.085288,3.776276
algorithm_13k,49,21,-2.644193,4.048038
algorithm_13k,49,22,-2.717983,4.296660
algorithm_13k,49,23,-3.195060,4.545808
algorithm_13k,49,24,-2.224475,4.809964
algorithm_13k,49,25,-2.189547,5.124205
algorithm_13k,49,26,-3.988701,5.420138
algorithm_13k,49,27,-1.989450,5.752994
algorithm_13k,49,28,-3.616624,6.066106
algorithm_13k,49,29,-3.848339,6.402168
algorithm_13k,49,30,-3.355193,6.749166
algorithm_13k,49,31,-3.414109,7.076067
algorithm_lsp,49,1,0.000000,0.000000
algorithm_lsp,49,2,-7.459741,0.691460
algorithm_lsp,49,3,-7.415773,1.090535
algorithm_lsp,49,4,-7.521176,1.489469
algorithm_lsp,49,5,-2.395778,1.878307
algorithm_lsp,49,6,-2.559255,2.271149
algorithm_lsp,49,7,-2.335711,2.704009
algorithm_lsp,49,8,-4.401272,3.183928
algorithm_lsp,49,9,-4.407946,3.570233
algorithm_lsp,49,10,-4.291619,3.969510
algorithm_lsp,49,11,-5.127581,4.353176
algorithm_lsp,49,12,-5.330479,4.738775
algorithm_lsp,49,13,-5.040029,5.126930
algorithm_lsp,49,14,-5.362496,5.511104
algorithm_lsp,49,15,-5.281990,5.894894
algorithm_lsp,49,16,-5.133198,6.282320
algorithm_lsp,49,17,-3.535310,6.667298
algorithm_lsp,49,18,-3.336857,7.049557
algorithm_lsp,49,19,-3.469421,7.436082
algorithm_lsp,49,20,-2.146139,7.820015
algorithm_lsp,49,21,-2.226358,8.212689
algorithm_lsp,49,22,-2.224217,8.596070
algorithm_lsp,49,23,-4.039359,8.980018
algorithm_lsp,49,24,-4.105974,9.367338
algorithm_lsp,49,25,-4.228822,9.752235
algorithm_lsp,49,26,-1.874808,10.197466
algorithm_lsp,49,27,-1.897921,10.588413
algorithm_lsp,49,28,-1.808475,10.978771
algorithm_lsp,49,29,-4.879583,11.374403
algorithm_lsp,49,30,-4.862018,11.777980
algorithm_lsp,49,31,-4.906396,12.167885
algorithm_ksp,49,1,0.000000,0.000000
algorithm_ksp,49,2,-5.606837,7.340343
algorithm_ksp,49,3,-6.468239,14.634258
algorithm_ksp,49,4,-6.510709,21.924840
algorithm_ksp,49,5,-6.532036,29.225167
algorithm_ksp,49,6,-6.462787,36.531401
algorithm_ksp,49,7,-6.549033,43.814978
algorithm_ksp,49,8,-6.469388,51.130812
algorithm_ksp,49,9,-6.458614,58.437283
algorithm_ksp,49,10,-6.494398,65.720406
algorithm_ksp,49,11,-6.451017,72.863324
algorithm_ksp,49,12,-6.411069,80.046570
algorithm_ksp,49,13,-6.482628,87.358151
algorithm_ksp,49,14,-6.483801,94.646146
algorithm_ksp,49,15,-6.452610,101.936313
algorithm_ksp,49,16,-6.514795,109.247000
algorithm_ksp,49,17,-6.440092,116.563250
algorithm_ksp,49,18,-6.441157,123.871072
algorithm_ksp,49,19,-6.435707,131.191881
algorithm_ksp,49,20,-6.489690,138.480965
algorithm_ksp,49,21,-6.466948,145.823251
algorithm_ksp,49,22,-6.575039,153.127934
algorithm_ksp,49,23,-6.561303,160.415994
algorithm_ksp,49,24,-6.422453,167.703245
algorithm_ksp,49,25,-6.443395,174.980363
algorithm_ksp,49,26,-6.411238,182.258659
algorithm_ksp,49,27,-6.523514,189.551767
algorithm_ksp,49,28,-6.598963,196.841465
algorithm_ksp,49,29,-6.550647,204.162085
algorithm_ksp,49,30,-6.496351,211.428239
algorithm_ksp,49,31,-6.411567,218.705804
algorithm_13k,50,1,0.000000,0.000000
algorithm_13k,50,2,-19.813580,0.151734
algorithm_13k,50,3,-19.960964,0.323579
algorithm_13k,50,4,-21.683894,0.475547
algorithm_13k,50,5,-20.442562,0.631317
algorithm_13k,50,6,-19.271121,0.797798
algorithm_13k,50,7,-18.488519,0.967132
algorithm_13k,50,8,-17.877286,1.144260
algorithm_13k,50,9,-18.887491,1.323372
algorithm_13k,50,10,-18.855595,1.515868
algorithm_13k,50,11,-19.191090,1.700659
algorithm_13k,50,12,-19.916912,1.889739
algorithm_13k,50,13,-19.161048,2.105087
algorithm_13k,50,14,-19.430727,2.301983
algorithm_13k,50,15,-19.064499,2.504516
algorithm_13k,50,16,-19.063174,2.711857
algorithm_13k,50,17,-20.455004,3.024333
algorithm_13k,50,18,-19.562277,3.317357
algorithm_13k,50,19,-20.085359,3.561032
algorithm_13k,50,20,-19.919448,3.796439
algorithm_13k,50,21,-19.828700,4.039953
algorithm_13k,50,22,-20.151505,4.297659
algorithm_13k,50,23,-19.678297,4.576168
algorithm_13k,50,24,-20.027721,4.880786
algorithm_13k,50,25,-20.249947,5.184189
algorithm_13k,50,26,-20.543604,5.502083
algorithm_13k,50,27,-19.963753,5.821296
algorithm_13k,50,28,-20.082819,6.163242
algorithm_13k,50,29,-20.339780,6.515888
algorithm_13k,50,30,-19.910823,6.869171
algorithm_13k,50,31,-19.468564,7.219214
algorithm_lsp,50,1,0.000000,0.000000
algorithm_lsp,50,2,-20.745618,0.683706
algorithm_lsp,50,3,-20.762957,1.087909
algorithm_lsp,50,4,-20.672591,1.485388
algorithm_lsp,50,5,-20.112744,1.882226
algorithm_lsp,50,6,-20.030471,2.276889
algorithm_lsp,50,7,-20.094563,2.669114
algorithm_lsp,50,8,-18.278550,3.066851
algorithm_lsp,50,9,-18.267339,3.474365
algorithm_lsp,50,10,-18.184145,3.869182
algorithm_lsp,50,11,-19.840527,4.265522
algorithm_lsp,50,12,-19.802999,4.661592
algorithm_lsp,50,13,-19.872823,5.059827
algorithm_lsp,50,14,-18.420786,5.452721
algorithm_lsp,50,15,-18.491215,5.852991
algorithm_lsp,50,16,-18.444250,6.257141
algorithm_lsp,50,17,-19.200277,6.751709
algorithm_lsp,50,18,-19.314238,7.216176
algorithm_lsp,50,19,-19.194791,7.680936
algorithm_lsp,50,20,-18.714906,8.150711
algorithm_lsp,50,21,-18.877689,8.560499
algorithm_lsp,50,22,-18.821163,8.959217
algorithm_lsp,50,23,-18.465737,9.354908
algorithm_lsp,50,24,-18.610926,9.745621
algorithm_lsp,50,25,-18.452350,10.140757
algorithm_lsp,50,26,-18.166495,10.539334
algorithm_lsp,50,27,-18.230951,10.937019
algorithm_lsp,50,28,-18.196448,11.332151
algorithm_lsp,50,29,-19.055302,11.728067
algorithm_lsp,50,30,-19.256994,12.127645
algorithm_lsp,50,31,-19.207025,12.519310
algorithm_ksp,50,1,0.000000,0.000000
algorithm_ksp,50,2,-20.493777,7.927300
algorithm_ksp,50,3,-20.845810,15.786958
algorithm_ksp,50,4,-20.832225,23.634209
algorithm_ksp,50,5,-20.793065,31.451751
algorithm_ksp,50,6,-20.800511,39.287914
algorithm_ksp,50,7,-20.797027,47.126159
algorithm_ksp,50,8,-20.745391,54.991766
algorithm_ksp,50,9,-20.772271,62.849852
algorithm_ksp,50,10,-20.746908,70.684109
algorithm_ksp,50,11,-20.868401,78.511430
algorithm_ksp,50,12,-20.794589,86.374984
algorithm_ksp,50,13,-20.853084,94.228047
algorithm_ksp,50,14,-20.689426,102.018180
algorithm_ksp,50,15,-20.750062,109.721269
algorithm_ksp,50,16,-20.880849,117.420444
algorithm_ksp,50,17,-20.758305,125.147614
algorithm_ksp,50,18,-20.829810,132.826154
algorithm_ksp,50,19,-20.835128,140.537578
algorithm_ksp,50,20,-20.808923,148.261990
algorithm_ksp,50,21,-20.859701,156.030625
algorithm_ksp,50,22,-20.817614,163.884110
algorithm_ksp,50,23,-20.763980,171.713164
algorithm_ksp,50,24,-20.832780,179.538975
algorithm_ksp,50,25,-20.854104,187.305474
algorithm_ksp,50,26,-20.841523,194.999107
algorithm_ksp,50,27,-20.875196,202.803110
algorithm_ksp,50,28,-20.842747,210.611321
algorithm_ksp,50,29,-20.835968,218.410180
algorithm_ksp,50,30,-20.874328,226.276957
algorithm_ksp,50,31,-20.741338,234.124548
algorithm_13k,51,1,0.000000,0.000000
algorithm_13k,51,2,-17.929272,0.170597
algorithm_13k,51,3,-19.983540,0.327964
algorithm_13k,51,4,-20.341208,0.481061
algorithm_13k,51,5,-18.340037,0.641938
algorithm_13k,51,6,-17.774819,0.806984
algorithm_13k,51,7,-17.669905,0.974592
algorithm_13k,51,8,-13.767403,1.149245
algorithm_13k,51,9,-16.551581,1.320287
algorithm_13k,51,10,-9.830120,1.485977
algorithm_13k,51,11,-9.452271,1.680990
algorithm_13k,51,12,-14.668108,1.869873
algorithm_13k,51,13,-14.372218,2.073667
algorithm_13k,51,14,-10.253310,2.266275
algorithm_13k,51,15,-13.017463,2.501648
algorithm_13k,51,16,-13.201954,2.753186
algorithm_13k,51,17,-13.320606,2.994596
algorithm_13k,51,18,-12.041528,3.224006
algorithm_13k,51,19,-11.921234,3.455203
algorithm_13k,51,20,-9.729969,3.680758
algorithm_13k,51,21,-10.709095,3.928334
algorithm_13k,51,22,-12.109024,4.158375
algorithm_13k,51,23,-11.561273,4.384942
algorithm_13k,51,24,-11.017673,4.627940
algorithm_13k,51,25,-9.736073,4.884878
algorithm_13k,51,26,-9.424594,5.148762
algorithm_13k,51,27,-10.707121,5.392210
algorithm_13k,51,28,-9.406067,5.678443
algorithm_13k,51,29,-10.597633,5.958034
algorithm_13k,51,30,-10.720253,6.260897
algorithm_13k,51,31,-9.773894,6.588379
algorithm_lsp,51,1,0.000000,0.000000
algorithm_lsp,51,2,-16.081534,0.677655
algorithm_lsp,51,3,-16.342968,1.092408
algorithm_lsp,51,4,-16.288381,1.491156
algorithm_lsp,51,5,-14.070863,1.893394
algorithm_lsp,51,6,-13.862679,2.297327
algorithm_lsp,51,7,-13.839163,2.689716
algorithm_lsp,51,8,-12.094009,3.087470
algorithm_lsp,51,9,-12.235553,3.485978
algorithm_lsp,51,10,-12.251545,3.879495
algorithm_lsp,51,11,-16.011873,4.277204
algorithm_lsp,51,12,-15.992816,4.671770
algorithm_lsp,51,13,-15.929529,5.068839
algorithm_lsp,51,14,-11.041972,5.468561
algorithm_lsp,51,15,-11.012832,5.859962
algorithm_lsp,51,16,-11.035767,6.254872
algorithm_lsp,51,17,-13.901604,6.658682
algorithm_lsp,51,18,-13.757924,7.053991
algorithm_lsp,51,19,-13.783350,7.456731
algorithm_lsp,51,20,-11.720878,7.854607
algorithm_lsp,51,21,-11.505756,8.247845
algorithm_lsp,51,22,-11.787466,8.638426
algorithm_lsp,51,23,-14.895553,9.027851
algorithm_lsp,51,24,-14.654304,9.426269
algorithm_lsp,51,25,-14.920182,9.822914
algorithm_lsp,51,26,-16.199898,10.222108
algorithm_lsp,51,27,-16.065535,10.626433
algorithm_lsp,51,28,-16.263322,11.023139
algorithm_lsp,51,29,-14.273394,11.425107
algorithm_lsp,51,30,-14.281862,11.830806
algorithm_lsp,51,31,-14.332044,12.223193
algorithm_ksp,51,1,0.000000,0.000000
algorithm_ksp,51,2,-16.487909,7.934858
algorithm_ksp,51,3,-18.284426,15.867720
algorithm_ksp,51,4,-18.127632,23.836395
